Id_contrat; Expo ; typ_produit ; Recup_total ;Statut_cloture;lgd ;tx_recup_total;controle;duree ; date_entree_defaut ;recup1;recup2;recup3;recup4;recup5;recup6;recup7;recup8;recup9;recup10;recup11;recup12;recup13;recup14;recup15;recup16;recup17;recup18;recup19;recup20;recup21;recup22;recup23;recup24;recup25;recup26;recup27;recup28;recup29;recup30;recup31;recup32;recup33;recup34;recup35;recup36;recup37;recup38;recup39;recup40;recup41;recup42;recup43;recup44;recup45;recup46;recup47;recup48
766964347;5648; Classique ;3578;clos;0.3665;0.6335;1;38;2016;39;55;56;54;51;14;59;40;52;11;18;46;57;40;32;13;11;44;30;43;14;26;13;3;15;18;41;49;32;36;26;36;32;12;18;44;30;2368;0;0;0;0;0;0;0;0;0;0
681994331;6875; Classique ;4279;clos;0.3776;0.6224;1;42;2016;31;71;29;13;16;69;71;26;30;36;60;14;37;53;71;49;30;19;7;45;53;25;36;33;45;29;61;11;50;12;23;31;15;8;57;9;15;17;21;15;28;2908;0;0;0;0;0;0
303136219;3054; Classique ;1572;clos;0.48527;0.51473;1;35;2016;21;13;13;4;0;17;27;13;10;11;20;0;2;23;12;24;26;13;10;22;6;16;17;4;4;8;17;1;6;11;5;2;12;20;1162;0;0;0;0;0;0;0;0;0;0;0;0;0
826460201;7020; Classique ;3894;clos;0.4453;0.5547;1;36;2016;2;39;35;44;55;45;9;7;27;32;47;13;9;2;6;31;38;47;45;59;9;54;33;2;8;29;31;29;57;13;10;18;1;15;2;2991;0;0;0;0;0;0;0;0;0;0;0;0
633779912;2077; Facilitié de paiement ;1182;clos;0.43091;0.56909;1;42;2016;19;2;2;1;6;22;1;20;11;12;13;0;20;6;13;18;20;18;8;4;10;0;0;6;16;2;2;4;9;18;13;9;15;6;16;13;7;2;13;7;1;797;0;0;0;0;0;0
477907837;7216; Classique ;4605;clos;0.36183;0.63817;1;38;2016;23;64;40;22;45;45;56;63;4;17;52;28;42;66;31;52;55;32;34;61;48;57;36;1;31;59;33;45;3;69;38;56;29;32;30;17;45;3144;0;0;0;0;0;0;0;0;0;0
806405853;5523; Classique ;2866;clos;0.48108;0.51892;1;45;2016;2;7;12;46;25;25;23;24;7;7;3;51;35;49;19;9;2;30;17;43;34;31;27;30;43;10;43;4;36;4;35;34;9;36;14;5;19;38;37;22;6;34;14;7;1858;0;0;0
192799953;7323; Classique ;4314;clos;0.4109;0.5891;1;46;2016;201;70;46;9;12;77;57;4;23;67;34;35;64;50;1;22;52;39;11;29;55;12;18;48;17;29;20;40;4;32;56;52;42;28;10;58;45;29;32;43;22;15;38;15;21;2630;0;0
953732843;2194; Facilitié de paiement ;1162;clos;0.47037;0.52963;1;37;2016;58;17;3;18;21;12;6;11;15;17;2;4;15;8;10;2;12;1;15;11;14;5;12;14;4;4;15;2;10;7;9;16;11;9;13;11;748;0;0;0;0;0;0;0;0;0;0;0
650150583;6943; Classique ;4386;clos;0.36828;0.63172;1;38;2016;0;76;29;39;61;9;19;42;12;64;43;59;16;45;9;52;25;46;71;1;68;14;18;15;56;68;61;33;32;33;50;31;9;56;0;51;36;3037;0;0;0;0;0;0;0;0;0;0
990724140;3617; Classique ;2123;clos;0.41305;0.58695;1;42;2016;0;6;31;11;32;2;25;36;39;21;6;34;9;31;8;35;28;35;32;13;3;0;8;22;19;26;5;9;23;19;5;30;26;19;3;8;22;8;27;16;15;1376;0;0;0;0;0;0
642858107;2096; Facilitié de paiement ;1181;clos;0.43655;0.56345;1;44;2016;19;17;7;17;18;1;15;21;6;10;14;5;7;2;5;3;9;6;2;11;12;18;0;16;11;18;9;12;5;0;4;12;4;6;13;7;15;0;12;2;10;3;11;786;0;0;0;0
257260264;1355; Facilitié de paiement ;943;clos;0.30406;0.69594;1;44;2016;4;18;10;12;11;13;7;2;12;15;0;11;7;14;2;0;6;6;0;1;9;4;2;5;7;2;15;5;8;11;11;10;4;8;6;4;1;3;0;13;0;0;13;651;0;0;0;0
397525384;5879; Classique ;4069;clos;0.30788;0.69212;1;44;2016;99;11;36;30;52;4;28;20;36;22;54;60;26;38;40;63;65;43;8;32;64;26;9;0;30;43;26;1;49;49;16;35;23;8;6;48;42;51;46;48;50;32;9;2591;0;0;0;0
631316486;1604; Facilitié de paiement ;1058;assimilé clos;0.3404;0.6596;1;48;2015;12;13;6;8;17;16;13;0;13;0;17;0;4;11;8;7;7;8;4;4;8;9;5;10;4;4;3;1;11;3;11;0;3;1;3;10;9;13;12;3;8;11;8;13;9;14;7;69.7
435485382;2464; Facilitié de paiement ;1502;clos;0.39042;0.60958;1;43;2016;4;20;2;12;19;25;26;25;14;19;3;17;16;11;5;18;24;15;6;4;17;1;9;3;8;22;10;10;17;13;22;9;5;11;18;12;4;11;5;20;12;5;973;0;0;0;0;0
246203416;5721; Classique ;2868;clos;0.49869;0.50131;1;38;2016;17;36;14;9;13;32;45;17;39;27;4;44;35;16;4;11;4;3;27;15;43;12;22;26;44;3;26;45;4;17;17;3;9;0;8;9;32;2136;0;0;0;0;0;0;0;0;0;0
690671735;4561; Classique ;2580;clos;0.43433;0.56567;1;38;2016;22;14;37;7;1;10;9;15;13;31;18;13;14;41;2;2;13;46;2;3;30;0;40;33;29;31;2;15;18;28;0;22;11;20;11;16;29;1932;0;0;0;0;0;0;0;0;0;0
546157125;6059; Classique ;3119;clos;0.48523;0.51477;1;42;2016;11;53;54;43;3;33;25;36;12;8;11;42;36;31;54;15;24;5;43;44;0;42;24;37;20;35;37;8;31;42;18;1;31;11;43;33;6;3;42;30;37;2005;0;0;0;0;0;0
188213726;5388; Classique ;3513;clos;0.348;0.652;1;47;2015;17;46;25;44;13;18;25;3;21;58;35;32;17;27;36;9;16;54;45;1;7;9;48;48;9;37;16;47;41;31;1;32;12;43;14;10;43;48;7;30;43;39;5;40;21;1;2289;0
934313405;1267; Facilitié de paiement ;879;assimilé clos;0.30624;0.69376;1;48;2015;5;4;13;0;12;13;15;15;9;8;12;2;1;6;6;2;6;8;11;7;3;10;7;3;3;7;8;7;0;8;1;7;2;6;5;11;9;6;9;2;9;5;9;0;3;0;4;58
307030939;4182; Classique ;2544;clos;0.39168;0.60832;1;43;2016;27;48;26;15;4;24;19;11;18;0;25;35;25;33;32;9;34;8;11;23;19;13;23;39;37;2;36;19;27;20;6;25;2;31;23;30;21;6;15;21;2;14;1686;0;0;0;0;0
299152848;2076; Facilitié de paiement ;1314;clos;0.36705;0.63295;1;41;2016;0;11;7;9;24;14;13;6;17;11;6;0;10;23;18;2;20;4;22;2;4;20;4;11;21;16;2;6;3;3;9;14;6;11;0;7;12;18;5;14;909;0;0;0;0;0;0;0
770063225;2814; Facilitié de paiement ;1753;clos;0.37704;0.62296;1;36;2016;33;16;29;28;1;13;26;30;14;5;10;18;9;20;12;12;13;5;0;19;26;6;19;25;18;12;13;20;0;3;8;4;20;10;19;1237;0;0;0;0;0;0;0;0;0;0;0;0
676557189;7388; Classique ;4594;clos;0.37818;0.62182;1;41;2016;58;90;34;65;19;57;75;77;3;55;77;11;21;42;41;28;40;54;15;1;4;6;27;24;7;44;31;65;21;48;7;29;56;32;49;26;49;25;26;44;3111;0;0;0;0;0;0;0
486253275;4284; Classique ;2235;clos;0.47829;0.52171;1;46;2016;42;25;28;42;7;16;14;36;25;10;11;26;35;12;37;9;36;29;13;18;24;26;8;16;7;24;7;23;4;3;2;32;11;12;27;18;29;2;2;7;20;14;13;5;17;1411;0;0
463944189;6526; Classique ;4405;assimilé clos;0.32501;0.67499;1;48;2015;85;61;28;24;55;3;11;15;44;0;8;81;4;36;25;58;13;13;28;21;2;12;74;1;34;59;33;60;56;60;25;61;21;52;6;51;48;40;34;47;30;23;39;33;51;43;46;275.1
112100252;5030; Classique ;3300;clos;0.34394;0.65606;1;47;2015;118;9;21;15;21;53;40;24;36;32;40;6;52;53;8;36;23;51;19;15;34;46;4;49;22;42;2;17;16;30;46;34;18;3;2;9;14;31;1;13;4;26;1;16;37;12;2099;0
281474167;3128; Classique ;1908;clos;0.39003;0.60997;1;36;2016;6;24;10;26;21;3;16;2;3;21;32;26;6;10;1;4;15;32;22;13;19;19;20;19;6;14;27;5;12;27;4;11;15;19;7;1391;0;0;0;0;0;0;0;0;0;0;0;0
619871913;4657; Classique ;2434;clos;0.47735;0.52265;1;46;2016;16;35;44;39;18;12;20;24;30;42;28;31;14;34;23;13;19;1;31;29;33;26;33;36;0;20;10;10;5;22;8;29;7;22;33;18;23;22;3;20;2;17;7;23;19;1483;0;0
751940330;5645; Classique ;2979;clos;0.47228;0.52772;1;36;2016;46;27;21;37;17;20;27;48;54;9;24;10;38;44;40;40;14;5;33;41;12;2;10;37;42;29;24;36;18;33;28;27;31;27;12;2016;0;0;0;0;0;0;0;0;0;0;0;0
208534176;2310; Facilitié de paiement ;1573;clos;0.31905;0.68095;1;40;2016;46;11;10;12;1;25;23;0;15;10;3;0;10;11;0;24;3;19;18;20;26;21;7;9;15;8;6;4;20;2;19;19;15;7;14;15;6;15;18;1066;0;0;0;0;0;0;0;0
279001848;4540; Classique ;2818;assimilé clos;0.3793;0.6207;1;48;2015;54;15;51;41;12;17;41;18;3;3;9;22;4;6;15;45;23;18;21;34;19;45;6;1;19;3;22;5;9;40;25;22;15;7;12;42;33;34;39;30;0;2;4;32;0;33;11;185.6
904531715;6473; Classique ;3378;clos;0.47814;0.52186;1;35;2016;3;48;5;37;37;37;21;57;49;30;24;12;52;25;46;40;46;21;39;39;44;41;39;40;50;49;22;32;24;20;41;7;1;26;2274;0;0;0;0;0;0;0;0;0;0;0;0;0
661295226;1584; Facilitié de paiement ;792;clos;0.5;0.5;1;38;2016;10;10;1;12;5;15;2;11;12;4;6;2;9;8;2;8;10;0;2;6;7;11;7;5;11;2;0;4;7;0;6;8;11;5;5;9;5;554;0;0;0;0;0;0;0;0;0;0
400540249;2569; Facilitié de paiement ;1463;clos;0.43052;0.56948;1;45;2016;28;27;28;0;10;3;2;3;24;6;12;15;8;11;19;4;21;12;10;8;10;21;11;12;19;21;3;15;17;2;7;7;12;16;3;6;5;18;7;15;9;8;16;19;933;0;0;0
468989393;4913; Classique ;2639;clos;0.46285;0.53715;1;42;2016;10;30;11;11;30;33;4;20;23;22;36;23;26;43;36;5;24;1;32;0;40;27;11;15;9;24;7;9;35;20;27;14;4;16;29;26;9;11;18;36;3;1829;0;0;0;0;0;0
117642261;5371; Classique ;3036;clos;0.43474;0.56526;1;43;2016;24;13;58;29;50;30;24;7;1;51;41;42;43;43;8;30;7;44;21;28;39;30;32;10;21;2;11;25;34;3;20;38;10;35;28;36;5;20;1;15;28;8;1991;0;0;0;0;0
366381714;1873; Facilitié de paiement ;1048;clos;0.44047;0.55953;1;46;2016;6;10;12;6;20;9;19;5;18;1;18;13;16;9;12;5;14;9;5;11;13;16;12;15;4;8;5;10;0;11;6;6;5;14;11;1;12;13;8;7;5;1;10;1;6;630;0;0
310584844;1712; Facilitié de paiement ;1186;clos;0.30724;0.69276;1;40;2016;20;7;20;2;1;17;5;19;8;12;9;5;1;16;4;9;6;18;10;14;17;0;12;9;2;11;2;11;0;7;12;16;11;8;16;15;16;6;12;800;0;0;0;0;0;0;0;0
180695563;1675; Facilitié de paiement ;872;clos;0.4794;0.5206;1;45;2016;2;2;7;6;11;14;5;14;10;12;9;10;8;9;1;0;4;12;7;8;13;11;11;12;4;3;9;1;12;12;2;4;3;5;11;1;0;8;1;11;2;1;10;7;567;0;0;0
971046418;6392; Classique ;4450;clos;0.30382;0.69618;1;45;2016;117;69;34;15;33;55;20;82;65;75;12;76;69;50;47;10;39;60;0;32;31;33;63;66;12;28;39;19;43;30;55;15;59;13;8;34;13;18;46;43;20;1;51;43;2707;0;0;0
983284438;4422; Classique ;2586;clos;0.4152;0.5848;1;44;2016;94;9;28;31;24;12;34;18;43;24;23;15;12;36;28;29;17;27;20;22;11;12;40;29;27;22;12;11;24;23;7;23;12;15;26;15;16;32;8;17;31;2;8;1617;0;0;0;0
255365922;2429; Facilitié de paiement ;1406;clos;0.42116;0.57884;1;44;2016;34;24;20;1;22;5;16;22;10;14;20;18;24;19;0;4;18;2;17;4;15;5;2;8;12;19;7;3;6;13;0;9;10;3;2;14;14;15;14;3;4;16;16;902;0;0;0;0
354224242;5239; Classique ;3578;clos;0.31705;0.68295;1;41;2016;60;60;8;21;4;22;61;19;23;3;6;4;59;37;36;51;34;14;29;3;22;54;33;24;43;9;21;20;30;50;37;36;48;31;13;45;11;22;1;30;2444;0;0;0;0;0;0;0
748770826;1990; Facilitié de paiement ;1239;clos;0.37739;0.62261;1;42;2016;24;11;17;3;10;14;23;13;5;4;16;6;12;19;16;11;16;12;8;16;9;9;8;16;18;13;15;11;2;12;9;9;2;11;8;4;1;2;5;16;6;797;0;0;0;0;0;0
469275930;4855; Classique ;2982;clos;0.38579;0.61421;1;38;2016;30;40;54;41;31;44;3;8;26;49;26;47;11;39;13;1;43;24;3;17;44;14;31;43;41;12;23;11;28;8;39;9;9;16;9;38;19;2038;0;0;0;0;0;0;0;0;0;0
282995930;4067; Classique ;2778;clos;0.31694;0.68306;1;41;2016;90;6;6;18;8;48;41;41;26;7;42;5;26;47;46;2;37;18;2;4;31;17;3;7;13;3;1;23;34;40;12;32;13;36;7;23;15;14;36;30;1868;0;0;0;0;0;0;0
398193563;3611; Classique ;1814;clos;0.49765;0.50235;1;41;2016;12;6;34;14;27;4;6;5;27;30;7;6;22;14;27;12;2;9;15;30;1;15;11;16;16;10;6;27;4;27;27;17;7;17;0;24;7;12;19;23;1219;0;0;0;0;0;0;0
878261645;1745; Facilitié de paiement ;1122;clos;0.35702;0.64298;1;42;2016;25;20;5;3;1;15;0;2;12;19;20;10;11;6;12;0;7;0;17;15;13;17;11;6;10;5;15;4;3;4;7;9;5;9;0;6;15;10;0;8;15;750;0;0;0;0;0;0
541040200;4051; Classique ;2683;clos;0.33769;0.66231;1;38;2016;82;39;29;14;25;20;17;49;24;40;19;36;20;41;1;44;12;40;14;29;22;35;0;3;11;7;24;33;12;31;22;16;31;15;22;10;20;1774;0;0;0;0;0;0;0;0;0;0
747166689;7186; Classique ;4390;clos;0.38909;0.61091;1;38;2016;45;41;8;61;29;36;66;56;62;43;43;40;56;42;14;2;49;17;29;65;42;51;65;49;47;3;10;63;47;6;15;35;38;41;29;37;52;2956;0;0;0;0;0;0;0;0;0;0
215995545;1581; Facilitié de paiement ;846;clos;0.4649;0.5351;1;39;2016;3;2;5;2;4;9;0;4;13;6;9;9;14;1;7;6;15;12;11;12;0;9;10;3;6;1;11;1;11;12;12;11;0;12;9;1;4;8;581;0;0;0;0;0;0;0;0;0
207910916;4110; Classique ;2611;clos;0.36472;0.63528;1;40;2016;14;15;38;37;15;35;12;23;30;24;36;7;31;29;43;0;34;22;39;20;20;40;29;20;33;21;25;14;21;33;29;30;30;9;14;28;31;2;19;1659;0;0;0;0;0;0;0;0
644889833;4694; Classique ;3214;clos;0.3153;0.6847;1;41;2016;2;8;27;47;16;32;53;40;37;52;30;31;1;41;52;31;43;42;46;41;29;0;25;21;14;5;4;13;34;31;24;34;34;10;3;24;10;31;28;38;2130;0;0;0;0;0;0;0
271911172;1919; Facilitié de paiement ;1306;clos;0.31944;0.68056;1;40;2016;25;4;1;2;25;11;9;1;11;1;3;6;11;20;4;17;10;7;16;19;0;16;20;17;12;2;8;3;4;11;16;3;2;10;10;12;9;9;9;930;0;0;0;0;0;0;0;0
540380610;5533; Classique ;3264;clos;0.41008;0.58992;1;36;2016;1;2;9;0;44;3;54;45;48;14;15;8;40;58;24;5;46;12;42;38;7;13;14;25;15;17;5;36;7;26;3;35;14;10;7;2522;0;0;0;0;0;0;0;0;0;0;0;0
592105241;6583; Classique ;4559;clos;0.30746;0.69254;1;38;2016;151;57;12;50;2;80;65;1;20;56;31;8;64;70;30;41;73;16;46;66;15;33;38;22;11;60;52;44;29;57;26;35;19;43;19;62;23;3032;0;0;0;0;0;0;0;0;0;0
556491587;5978; Classique ;3718;clos;0.37805;0.62195;1;36;2016;174;44;19;52;51;61;12;24;2;54;49;31;0;16;1;58;3;17;20;13;39;15;19;5;38;33;37;18;46;12;39;37;35;36;1;2607;0;0;0;0;0;0;0;0;0;0;0;0
574757139;1800; Facilitié de paiement ;1017;clos;0.435;0.565;1;35;2016;1;6;15;0;10;19;3;13;0;11;6;3;6;7;14;1;8;2;3;10;4;7;4;7;7;11;2;3;8;4;1;4;4;6;807;0;0;0;0;0;0;0;0;0;0;0;0;0
831420844;2889; Facilitié de paiement ;1910;clos;0.33887;0.66113;1;44;2016;9;23;2;2;13;10;34;27;15;9;5;35;24;15;23;0;31;13;5;5;23;24;11;8;10;13;26;26;5;18;6;13;13;5;4;4;19;14;17;9;0;0;6;1336;0;0;0;0
272481684;6582; Classique ;4046;clos;0.38529;0.61471;1;44;2016;21;11;38;57;27;14;70;20;24;39;54;20;73;62;61;4;47;47;37;1;46;16;14;15;62;9;51;50;38;60;18;18;39;46;14;38;43;41;19;14;47;25;28;2568;0;0;0;0
299060231;1519; Facilitié de paiement ;793;clos;0.47795;0.52205;1;35;2016;31;9;1;12;11;7;4;4;12;8;1;3;10;13;1;3;12;10;11;0;7;11;4;1;2;6;8;6;8;9;11;0;11;10;536;0;0;0;0;0;0;0;0;0;0;0;0;0
430459628;6061; Classique ;3679;clos;0.393;0.607;1;46;2016;48;71;48;64;48;47;32;64;8;60;26;54;39;25;35;10;7;27;16;1;8;52;34;27;6;46;19;43;3;54;42;10;24;9;20;33;26;39;4;7;47;47;45;37;16;2251;0;0
274194176;1290; Facilitié de paiement ;881;clos;0.31705;0.68295;1;37;2016;28;12;14;3;3;13;15;0;6;9;15;3;15;1;7;5;0;9;13;12;3;0;0;7;13;8;13;11;10;10;2;1;7;1;7;6;599;0;0;0;0;0;0;0;0;0;0;0
718485635;3693; Classique ;2565;clos;0.30544;0.69456;1;37;2016;6;48;11;46;37;28;18;30;2;7;33;33;38;16;41;20;6;20;14;5;39;26;16;21;21;7;4;30;11;1;38;6;12;24;30;33;1787;0;0;0;0;0;0;0;0;0;0;0
632901088;3467; Classique ;1809;clos;0.47822;0.52178;1;46;2016;3;13;15;4;8;0;0;33;12;17;10;0;3;0;10;19;33;30;9;9;30;23;25;27;28;1;2;6;18;18;16;27;0;21;26;21;22;11;12;18;18;15;20;21;11;1144;0;0
892923449;4160; Classique ;2465;clos;0.40745;0.59255;1;46;2016;22;42;22;35;6;39;15;18;10;45;13;21;29;35;14;38;18;15;5;33;1;6;7;6;26;29;7;21;17;26;25;18;19;34;28;32;22;15;31;18;5;14;14;5;2;1562;0;0
705814815;3203; Classique ;2121;clos;0.33781;0.66219;1;44;2016;25;35;27;20;6;1;35;30;4;14;26;6;27;7;9;14;27;24;26;19;25;34;28;31;32;26;10;20;5;9;11;8;21;3;23;12;12;5;15;10;25;19;22;1333;0;0;0;0
714956715;7356; Classique ;4268;clos;0.41979;0.58021;1;40;2016;0;15;49;70;68;74;68;25;58;27;75;32;55;7;62;24;19;6;12;23;54;18;62;34;7;44;25;19;8;18;53;16;22;62;32;56;46;4;27;2892;0;0;0;0;0;0;0;0
816720986;2620; Facilitié de paiement ;1630;clos;0.37786;0.62214;1;45;2016;56;2;31;10;23;26;6;26;29;2;6;26;26;2;0;21;3;19;9;11;5;25;7;0;15;8;1;6;2;4;12;20;1;23;12;7;4;8;17;14;18;6;8;16;1057;0;0;0
874216460;6181; Classique ;3557;clos;0.42453;0.57547;1;39;2016;17;2;43;3;31;22;6;32;58;52;21;41;30;2;61;55;14;25;11;58;45;51;1;49;8;53;23;25;46;18;26;30;10;8;32;46;44;44;2414;0;0;0;0;0;0;0;0;0
795304234;4635; Classique ;3143;clos;0.3219;0.6781;1;38;2016;29;37;18;0;44;33;44;55;3;6;28;40;48;19;8;25;51;32;9;3;43;24;45;25;20;45;41;39;31;24;22;43;14;22;5;24;36;2108;0;0;0;0;0;0;0;0;0;0
619502800;4978; Classique ;3190;clos;0.35918;0.64082;1;39;2016;133;55;30;3;30;6;55;43;26;38;7;25;16;28;1;51;31;2;11;0;22;0;29;13;2;39;21;45;48;3;18;40;26;15;6;29;42;34;2167;0;0;0;0;0;0;0;0;0
514906442;1515; Facilitié de paiement ;913;clos;0.39736;0.60264;1;40;2016;7;5;7;6;7;16;2;15;9;15;1;7;0;10;16;8;14;11;15;8;5;9;5;3;11;11;1;11;10;12;0;3;11;0;8;8;6;5;6;609;0;0;0;0;0;0;0;0
465164642;3188; Classique ;2117;clos;0.33595;0.66405;1;45;2016;60;37;0;1;27;13;6;9;25;25;5;19;37;0;15;21;30;27;7;24;23;33;14;21;20;7;20;4;5;0;24;18;13;15;27;8;23;1;20;23;8;0;15;6;1381;0;0;0
731403939;1402; Facilitié de paiement ;755;assimilé clos;0.46148;0.53852;1;48;2015;34;3;2;1;6;6;13;7;1;8;13;1;8;5;1;8;2;3;8;4;1;4;12;7;3;7;2;3;4;8;9;11;1;10;10;6;1;3;4;4;1;0;5;10;3;1;1;49
149919867;3105; Classique ;2127;clos;0.31498;0.68502;1;44;2016;11;14;2;17;10;36;0;18;7;38;21;13;22;21;13;14;32;16;6;2;3;4;25;10;15;20;16;32;2;20;0;23;29;11;1;28;4;18;1;14;28;0;21;1489;0;0;0;0
571252098;4446; Classique ;2860;clos;0.35673;0.64327;1;44;2016;61;10;14;20;1;39;8;50;19;3;46;33;32;24;43;13;21;24;20;40;4;46;10;24;14;32;31;40;2;21;5;20;3;21;25;0;18;11;22;20;36;20;21;1893;0;0;0;0
861320528;6070; Classique ;3358;clos;0.44679;0.55321;1;39;2016;18;26;8;40;53;27;34;53;0;23;22;6;49;10;52;8;18;47;35;39;16;23;5;0;1;46;22;28;23;46;50;19;19;5;38;9;26;7;2407;0;0;0;0;0;0;0;0;0
831706207;1179; Facilitié de paiement ;763;clos;0.35284;0.64716;1;36;2016;30;1;9;1;14;2;0;9;2;8;3;4;4;1;11;4;11;6;9;7;8;5;6;7;1;0;3;1;1;11;2;6;4;11;7;554;0;0;0;0;0;0;0;0;0;0;0;0
215643643;4283; Classique ;2797;clos;0.34695;0.65305;1;41;2016;85;37;36;26;35;15;47;48;25;36;36;36;33;19;20;2;43;2;14;18;41;22;2;25;36;36;18;14;38;16;21;31;26;20;30;23;24;19;2;7;1733;0;0;0;0;0;0;0
279783298;4961; Classique ;3193;clos;0.35638;0.64362;1;38;2016;68;5;17;14;39;54;42;23;5;20;10;4;3;9;44;16;10;17;43;47;40;18;40;20;34;0;49;46;39;43;45;36;1;36;2;35;12;2207;0;0;0;0;0;0;0;0;0;0
207776242;2723; Facilitié de paiement ;1494;clos;0.45134;0.54866;1;37;2016;14;16;17;3;8;17;3;27;12;17;19;5;8;1;26;15;23;11;12;21;15;11;9;5;8;3;17;16;11;0;2;1;8;2;9;19;1083;0;0;0;0;0;0;0;0;0;0;0
514642114;3592; Classique ;2220;clos;0.38196;0.61804;1;43;2016;6;41;8;17;10;0;2;41;34;30;29;18;15;0;34;8;9;35;32;7;30;13;10;21;6;6;21;8;2;13;22;8;29;6;18;18;2;20;4;23;26;4;1534;0;0;0;0;0
449231887;5643; Classique ;3613;clos;0.35974;0.64026;1;43;2016;119;42;33;19;60;60;0;44;53;26;3;41;57;6;51;24;58;28;49;5;19;8;21;22;28;7;49;39;39;32;8;50;44;40;28;46;31;26;4;33;37;3;2221;0;0;0;0;0
526769203;6222; Classique ;3737;clos;0.39939;0.60061;1;36;2016;28;30;6;30;63;64;42;63;50;39;19;45;38;18;59;55;13;48;29;40;18;28;16;14;5;18;13;27;2;39;39;27;47;28;0;2637;0;0;0;0;0;0;0;0;0;0;0;0
875032621;4302; Classique ;2434;clos;0.43422;0.56578;1;41;2016;27;29;25;30;31;31;12;5;29;22;29;11;33;37;8;19;1;20;39;2;36;33;11;13;32;21;2;17;32;24;14;5;17;21;13;20;6;27;9;5;1636;0;0;0;0;0;0;0
206865676;3389; Classique ;2309;clos;0.31868;0.68132;1;40;2016;20;19;16;0;5;38;11;19;39;26;39;41;30;20;12;11;30;0;2;27;3;25;1;2;14;17;4;35;6;6;26;26;13;8;25;25;0;29;10;1629;0;0;0;0;0;0;0;0
738715802;6537; Classique ;4356;clos;0.33364;0.66636;1;38;2016;168;43;32;53;67;20;26;49;74;26;34;1;37;17;0;63;24;67;60;47;38;39;41;12;52;43;34;12;45;14;38;15;10;2;52;60;42;2899;0;0;0;0;0;0;0;0;0;0
314011286;3532; Classique ;2462;assimilé clos;0.30294;0.69706;1;48;2015;18;28;14;38;31;16;16;29;25;44;0;30;37;7;16;14;39;21;5;31;26;18;6;12;7;9;18;4;17;29;7;26;29;0;10;28;28;11;5;6;23;15;15;19;3;13;17;160.2
561999905;3867; Classique ;2336;clos;0.39591;0.60409;1;35;2016;57;20;0;41;22;15;33;15;24;20;34;14;4;31;29;24;26;32;32;28;12;9;26;11;7;24;3;1;14;34;27;13;15;7;1632;0;0;0;0;0;0;0;0;0;0;0;0;0
970141613;3178; Classique ;1761;clos;0.44588;0.55412;1;38;2016;41;34;17;27;3;24;30;21;4;10;5;1;26;12;16;22;13;25;11;12;28;24;5;26;9;11;26;4;24;13;23;1;11;5;18;1;16;1162;0;0;0;0;0;0;0;0;0;0
316677746;3608; Classique ;2106;clos;0.4163;0.5837;1;36;2016;0;7;6;4;34;28;4;29;7;12;20;21;23;3;11;27;29;9;0;35;14;1;21;4;10;12;28;33;2;7;21;30;20;27;14;1553;0;0;0;0;0;0;0;0;0;0;0;0
882172890;6210; Classique ;3179;clos;0.48808;0.51192;1;42;2016;5;6;33;56;4;40;34;33;5;25;54;11;45;36;39;15;36;13;49;15;25;22;2;10;39;30;47;14;41;25;42;18;23;4;35;0;15;0;40;28;25;2140;0;0;0;0;0;0
197367952;4676; Classique ;2931;clos;0.37318;0.62682;1;40;2016;19;38;39;52;43;49;14;43;7;22;36;19;23;44;5;5;22;5;14;33;3;47;28;30;16;40;36;25;41;32;16;33;3;30;24;38;4;17;35;1901;0;0;0;0;0;0;0;0
522699945;4998; Classique ;2876;clos;0.42457;0.57543;1;43;2016;44;21;2;11;14;51;7;28;31;32;45;47;0;34;23;41;2;12;45;32;3;5;0;30;23;11;12;34;18;28;9;16;2;14;4;12;34;16;37;11;36;22;1977;0;0;0;0;0
587058576;1419; Facilitié de paiement ;889;assimilé clos;0.3735;0.6265;1;48;2015;1;4;10;0;13;12;10;15;8;8;3;12;1;3;9;7;10;5;6;5;13;9;3;8;1;11;14;13;5;12;7;2;7;6;2;7;8;1;10;10;5;8;2;4;8;1;7;56.3
881656322;4321; Classique ;2255;clos;0.47813;0.52187;1;43;2016;57;41;19;23;39;14;16;28;40;19;12;2;31;24;36;31;32;24;3;1;7;6;24;2;32;6;27;22;25;2;0;28;13;2;11;6;21;20;15;25;22;0;1447;0;0;0;0;0
442566883;2397; Facilitié de paiement ;1262;clos;0.47351;0.52649;1;42;2016;13;6;1;22;24;6;9;18;7;16;1;21;13;8;8;18;6;16;2;5;15;13;14;8;11;2;14;10;10;10;9;12;13;16;0;16;2;13;7;9;6;832;0;0;0;0;0;0
877405920;7057; Classique ;3788;clos;0.46323;0.53677;1;46;2016;81;23;28;52;52;8;20;47;44;61;43;23;2;62;25;19;9;44;8;14;31;61;13;29;29;53;50;33;13;1;49;37;26;0;14;6;13;7;10;50;50;50;20;1;38;2439;0;0
778568102;5669; Classique ;3765;clos;0.33586;0.66414;1;43;2016;19;29;55;30;38;1;13;7;67;60;58;59;12;21;54;26;14;5;46;53;27;20;51;56;16;19;40;33;53;33;41;34;20;32;49;18;38;7;25;20;7;29;2430;0;0;0;0;0
